ID	Name	Status	Type	Reads	Created
de7d4b92-de61-448d-adc3-6c2786682909	CSM5MCYS.fastq.gz	Completed	WGS	28.474M	10/27/2020
eeda560f-8b78-413a-a31d-473e34c93d63	CSM5MCWC.fastq.gz	Completed	WGS	25.212M	10/27/2020
89be4d9e-b59e-46ac-8474-849564cdd235	CSM5MCUO.fastq.gz	Completed	WGS	32.802M	10/27/2020
31e70285-b18b-4346-90b5-937245b9eabe	CSM7KOUJ_P.fastq.gz	Completed	WGS	19.626M	10/27/2020
45c9c31d-49ae-4671-af9d-c0e355e64f8d	CSM7KOR4_P.fastq.gz	Completed	WGS	23.159M	10/27/2020
5369a126-8fc5-4373-8941-790fe6ac95d4	CSM7KOKP_P.fastq.gz	Completed	WGS	26.534M	10/27/2020
32dde9cb-7f7e-4b81-b86d-58cfe3595a56	CSM79HJ2_P.fastq.gz	Completed	WGS	35.392M	10/27/2020
5e823865-7303-4ac8-a457-94957e515184	CSM5MCVJ_P.fastq.gz	Completed	WGS	45.271M	10/27/2020
077f0371-8bf1-496e-a7b5-36ad403c030c	CSM5FZ42_P.fastq.gz	Completed	WGS	59.801M	10/27/2020
3665549e-b57c-4ccc-9d71-2290f7056b62	CSMAF72L.fastq.gz	Completed	WGS	28.841M	10/27/2020
0255bf6b-a973-46fd-aafa-8e3a3bccd86e	CSMA9J65.fastq.gz	Completed	WGS	11.006M	10/27/2020
a75ef613-1f62-42a2-8e99-c80af3d1a3d3	CSM9X22K.fastq.gz	Completed	WGS	22.513M	10/27/2020
f91ed998-d9d1-467a-b76b-c53a87c6ff49	CSM9X1Y3.fastq.gz	Completed	WGS	17.949M	10/27/2020
a74206b9-803e-473a-a965-e9bac003b1e1	CSM7KOUL.fastq.gz	Completed	WGS	16.154M	10/27/2020
8c343d63-7f0c-4024-95ab-7f1a30e9f7f1	CSM7KOUB.fastq.gz	Completed	WGS	25.219M	10/27/2020
69e8cbe2-d6bb-46d5-880d-8d8d082e78fb	CSM7KORG.fastq.gz	Completed	WGS	21.803M	10/27/2020
75ecec2b-c5ec-430d-b5ad-207f4c890270	CSM7KOP2.fastq.gz	Completed	WGS	29.453M	10/27/2020
4a666949-cb8a-4512-bb58-4924eca98184	CSM7KOOJ_healthy.fastq.gz	Completed	WGS	34.235M	10/27/2020
2886b725-b70a-41eb-a131-c1bb3f6234e1	CSM7KOLM.fastq.gz	Completed	WGS	40.275M	10/27/2020
3dbd5ceb-5da2-41ab-aa5a-b4aa16a8ef73	CSM7KOKJ.fastq.gz	Completed	WGS	20.822M	10/27/2020
1ee06ded-9b4d-4deb-8a70-4fa53bb19021	CSM79HR6.fastq.gz	Completed	WGS	18.588M	10/27/2020
3d452bda-bcef-45e7-9994-9282c6239f60	CSM79HQ9.fastq.gz	Completed	WGS	44.484M	10/27/2020
f6a0609a-7920-4da4-acce-6adfc524372b	CSM79HK9.fastq.gz	Completed	WGS	25.209M	10/27/2020
993b52a9-bc89-423c-bf4a-b7f81aa62889	CSM79HIB.fastq.gz	Completed	WGS	27.912M	10/27/2020
c9fedcfa-9265-4cf8-951b-ead30966c092	CSM79HI7.fastq.gz	Completed	WGS	24.936M	10/27/2020
c5cbecde-0fb8-4aba-af2e-7961d2312063	CSM67UDR.fastq.gz	Completed	WGS	10.752M	10/27/2020
7322cbc2-93be-4dae-addb-498e517144af	CSM67UDF.fastq.gz	Completed	WGS	19.486M	10/27/2020
12c290a8-a44c-4a65-8d1d-8f87824c6dbc	CSM67UCK.fastq.gz	Completed	WGS	17.007M	10/27/2020
4e251f43-d980-41f7-9db9-65efdc5a0d51	CSM67UAW.fastq.gz	Completed	WGS	12.778M	10/27/2020
c076402b-04f2-4835-a4c2-46700f50ef37	CSM67UAS.fastq.gz	Completed	WGS	30.337M	10/27/2020
a1d94559-364e-411f-8202-e28175ae95d6	CSM67U9D.fastq.gz	Completed	WGS	22.053M	10/27/2020
7ed1c0c9-837b-4f79-ac90-2b4bb2ce2d7d	CSM5MCY2.fastq.gz	Completed	WGS	16.367M	10/27/2020
61aaca5b-9d6c-4426-81d7-1da12dc17c58	CSM7KOKL_P.fastq.gz	Completed	WGS	27.249M	10/27/2020
48d89d49-61c9-46b9-be85-0f7f59ff7b6e	CSM79HQR_P.fastq.gz	Completed	WGS	4.71M	10/27/2020
fd7f81b4-bc12-47e3-8b21-d44d18ecbb30	CSM79HGL_P.fastq.gz	Completed	WGS	14.336M	10/27/2020
b461e412-c6b1-43ec-8df0-8deebb096853	CSM5MCXF_P.fastq.gz	Completed	WGS	11.93M	10/27/2020
a8e45a74-c80b-4ef6-96be-4502ba14a69e	CSM5MCVD_P.fastq.gz	Completed	WGS	34.129M	10/27/2020
1e320e19-00c1-420f-9742-efa177d11853	CSM5FZ3T_P.fastq.gz	Completed	WGS	21.023M	10/27/2020
f74ec420-fefc-4ab1-90f0-a029dc8a484c	CSM9X21L.fastq.gz	Completed	WGS	22.754M	10/27/2020
2086f5c8-6dae-4dd8-b713-b0317fbe9005	CSM7KOSP.fastq.gz	Completed	WGS	29.374M	10/27/2020
f0bc140f-862d-4f48-abae-2c0132825729	CSM7KOSL.fastq.gz	Completed	WGS	6.311M	10/27/2020
d6e4e566-fccb-4b73-8ff5-f8018ab02117	CSM7KOSJ.fastq.gz	Completed	WGS	6.444M	10/27/2020
e920cee0-4fd0-4c84-8a8c-a223201406cc	CSM7KOOF.fastq.gz	Completed	WGS	18.645M	10/27/2020
6946e199-ca14-4084-9bbb-f10ced8a5c4c	CSM7KOL2.fastq.gz	Completed	WGS	34.471M	10/27/2020
008fb1a1-157e-489d-9c6f-d6c14eec786e	CSM7KOJY.fastq.gz	Completed	WGS	22.374M	10/27/2020
0209406e-8348-48e2-8c05-32ba04acef54	CSM7KOJE.fastq.gz	Completed	WGS	22.139M	10/27/2020
4168edfb-520d-44e3-bc79-6f06303620bd	CSM79HNU.fastq.gz	Completed	WGS	17.221M	10/27/2020
625cd431-19fb-4439-890f-24ec99d476e5	CSM79HLM.fastq.gz	Completed	WGS	27.617M	10/27/2020
c0e61381-fe4e-4d57-8a0d-e36bec6b487f	CSM79HLI.fastq.gz	Completed	WGS	24.477M	10/27/2020
e8a21466-53e3-4a98-a17e-e401af5431d1	CSM79HJY.fastq.gz	Completed	WGS	22.059M	10/27/2020
96ba33a1-d89c-420d-9677-2f8a86a0be36	CSM79HJM.fastq.gz	Completed	WGS	31.17M	10/27/2020
ac1c9a70-0c67-4880-97a4-9f4a77c06d85	CSM79HIX.fastq.gz	Completed	WGS	31.115M	10/27/2020
63725c70-e995-4de2-aab8-4a7e7d9f7616	CSM79HIV.fastq.gz	Completed	WGS	22.016M	10/27/2020
2039e0d4-76bc-430f-9b03-a0c65f9d4976	CSM79HGZ_healthy.fastq.gz	Completed	WGS	19.149M	10/27/2020
95df21ed-76eb-42f3-ae86-b5d322e8bebc	CSM67UEW_TR.fastq.gz	Completed	WGS	8.844M	10/27/2020
a7522d02-f10c-4f2e-b4bb-2360292e0806	CSM67UEM.fastq.gz	Completed	WGS	21.48M	10/27/2020
e5c4eb04-b841-4f10-96a8-c52bc446babb	CSM67UDR_TR.fastq.gz	Completed	WGS	12.031M	10/27/2020
5e607f85-9651-4f90-9b4e-faa254a2503f	CSM67UAK.fastq.gz	Completed	WGS	18.739M	10/27/2020
74dd71af-c4f3-445a-96fa-87ff93572fe8	CSM5FZ4M.fastq.gz	Completed	WGS	29.744M	10/27/2020
d5359c6c-a373-43a4-b544-f37b7ffad13a	CSM79HJ4_P.fastq.gz	Completed	WGS	32.904M	10/27/2020
a4c16081-e9b9-476e-8b06-20479a7d5781	CSM79HHW_P.fastq.gz	Completed	WGS	20.707M	10/27/2020
c2505d8b-1b0a-442f-a408-46041e73f3ab	CSM79HGH_P.fastq.gz	Completed	WGS	14.085M	10/27/2020
e68ac0e7-dd75-40e6-8609-5412c2c2d6c5	CSM79HGD_P.fastq.gz	Completed	WGS	18.342M	10/27/2020
3afd6f0b-7313-4772-9723-48736f2a997b	CSM67UF1_P.fastq.gz	Completed	WGS	31.698M	10/27/2020
34375dc5-f3af-4d11-b143-2ec3c21b548c	CSM5MCXX_P.fastq.gz	Completed	WGS	27.445M	10/27/2020
fe84b495-63ba-461a-953d-c0d0a81c2882	CSM5MCWI_P.fastq.gz	Completed	WGS	45.753M	10/27/2020
848453d4-4041-4c82-b97c-c38d32f3bf4e	CSM5MCVZ_P.fastq.gz	Completed	WGS	35.221M	10/27/2020
67219c36-7799-45b0-aad2-dd45479d459c	CSM5MCTZ_P.fastq.gz	Completed	WGS	37.845M	10/27/2020
cac5e6d3-1944-48db-b40f-9adf703e9962	CSM5FZ3V_P.fastq.gz	Completed	WGS	35.618M	10/27/2020
3f3f904d-7ba9-4bd5-aede-2d385eab068e	CSMAH393.fastq.gz	Completed	WGS	22.736M	10/27/2020
775256fa-bb5a-4598-b6ff-1aff09221a06	CSMA88CB.fastq.gz	Completed	WGS	12.624M	10/27/2020
f7a49a60-d5ee-46cb-9b74-9cf1a72090bc	CSM9X237.fastq.gz	Completed	WGS	17.883M	10/27/2020
0bfb875a-df7d-436c-a1cb-da639e5d3766	CSM9X1YV.fastq.gz	Completed	WGS	25.377M	10/27/2020
c72fa993-b23b-49fe-a49d-2926983ca20a	CSM7KOST.fastq.gz	Completed	WGS	29.327M	10/27/2020
e35a74a6-29fe-42e0-9688-376b75a3631a	CSM7KORI.fastq.gz	Completed	WGS	21.721M	10/27/2020
8e165117-44f6-4adf-b893-9f529ddb1509	CSM7KONU.fastq.gz	Completed	WGS	2.13M	10/27/2020
0d76908d-ac4b-4118-b371-76f79328d31a	CSM7KOJU.fastq.gz	Completed	WGS	18.266M	10/27/2020
13d3f7f9-5c25-4c4b-9b23-ddad479ef05e	CSM79HOV_healthy.fastq.gz	Completed	WGS	13.693M	10/27/2020
61258109-d517-4139-8f97-005e2ed43302	CSM79HO1.fastq.gz	Completed	WGS	21.116M	10/27/2020
7fab9e9c-21d9-4a95-92c9-2291f4d77edc	CSM79HIR.fastq.gz	Completed	WGS	23.943M	10/27/2020
30f767f6-6146-45f2-bc35-3c83cfbc0b22	CSM67UGO.fastq.gz	Completed	WGS	10.655M	10/27/2020
858b4eb2-90d5-465c-94cb-4157506f0527	CSM67UF5.fastq.gz	Completed	WGS	11.019M	10/27/2020
4d93d031-8984-4da6-b304-a27f2366c879	CSM67UEA.fastq.gz	Completed	WGS	20.395M	10/27/2020
d1d9a621-a9d3-4adc-8db3-08d35ea35261	CSMAF72L.fastq.gz	Completed	WGS	28.841M	10/27/2020
a003e622-9c23-4e3e-8a74-acaca7468b92	CSM7KOP2.fastq.gz	Completed	WGS	29.453M	10/27/2020
6c2bd852-b5d3-4dd0-a17a-774faaf55248	CSM7KOLM.fastq.gz	Completed	WGS	40.275M	10/27/2020
3babbf91-804c-4b2e-bbaa-75ba6e457e05	CSM79HQ9.fastq.gz	Completed	WGS	44.484M	10/27/2020
522918e6-a971-4e0b-8369-69f899b3dd68	CSM9X21L.fastq.gz	Completed	WGS	22.754M	10/27/2020
f42c4b9d-d2f7-4828-8f1b-e101e451a597	CSM7KOSP.fastq.gz	Completed	WGS	29.374M	10/27/2020
828aa6cc-4a0d-47cd-b62d-7c4b8917a508	CSM7KOSL.fastq.gz	Completed	WGS	6.311M	10/27/2020
9604e37e-0fac-4917-9b02-f2eeab55c7f9	CSM7KOSJ.fastq.gz	Completed	WGS	6.444M	10/27/2020
f8d76489-e1c9-43cb-87c2-8eb4ed81af18	CSM7KOOF.fastq.gz	Completed	WGS	18.645M	10/27/2020
59d5b26f-9d83-47a2-871a-a455a6ab43aa	CSM7KOL2.fastq.gz	Completed	WGS	34.471M	10/27/2020
bbcd8e9b-9afc-4578-8278-d67cd57fd819	CSM7KOJY.fastq.gz	Completed	WGS	22.374M	10/27/2020
1417f3c7-0458-43e3-983a-e1c894cc11f7	CSM7KOJE.fastq.gz	Completed	WGS	22.139M	10/27/2020
ea5dedda-62b1-4769-9c71-f24b7122a28a	CSM79HNU.fastq.gz	Completed	WGS	17.221M	10/27/2020
558cae47-79a1-48b0-bee3-ccb28aacb0c8	CSM79HLM.fastq.gz	Completed	WGS	27.617M	10/27/2020
5b152669-508e-4faa-a2a0-dc70af2745bd	CSM79HLI.fastq.gz	Completed	WGS	24.477M	10/27/2020
adf8d9dd-775a-49b6-aaae-33f4f1949ec8	CSM79HJY.fastq.gz	Completed	WGS	22.059M	10/27/2020
83c88a53-8211-4f38-b369-ad7334685212	CSM79HJM.fastq.gz	Completed	WGS	31.17M	10/27/2020
88b7c19f-fb13-4fb1-ab5d-8233561a5be7	CSM79HIX.fastq.gz	Completed	WGS	31.115M	10/27/2020
9f5815f1-ac01-4d46-bdb6-d917159c9c96	CSM79HIV.fastq.gz	Completed	WGS	22.016M	10/27/2020
9b3606cb-6bbb-42cf-a66a-96374b60e6b2	CSM79HGZ_healthy.fastq.gz	Completed	WGS	19.149M	10/27/2020
c661f472-58e2-4464-b4fd-da1f7bb8828d	CSM67UEW_TR.fastq.gz	Completed	WGS	8.844M	10/27/2020
ef7ef262-48de-43dd-b95b-0de4f299b67c	CSM67UEM.fastq.gz	Completed	WGS	21.48M	10/27/2020
a4e28856-e754-45d1-b2e9-08df9812183a	CSM67UDR_TR.fastq.gz	Completed	WGS	12.031M	10/27/2020
555c130f-5416-4972-afd7-7a364e80754a	CSM67UAK.fastq.gz	Completed	WGS	18.739M	10/27/2020
76007341-e867-4a78-8322-871c7c936768	CSM5FZ4M.fastq.gz	Completed	WGS	29.744M	10/27/2020
93afe3d3-25ad-4918-9975-69ccbf59e17d	CSM79HJ4_P.fastq.gz	Completed	WGS	32.904M	10/27/2020
dd8091e9-0d47-492b-b0c1-e92428ee5501	CSM79HHW_P.fastq.gz	Completed	WGS	20.707M	10/27/2020
48c7eb4f-ff00-41f5-b35d-e099ab8b6821	CSM79HGH_P.fastq.gz	Completed	WGS	14.085M	10/27/2020
62073cf5-f7a6-4c15-a9e3-68612d9c0e07	CSM79HGD_P.fastq.gz	Completed	WGS	18.342M	10/27/2020
7e7da358-c663-413c-9234-6d43bed028e7	CSM67UF1_P.fastq.gz	Completed	WGS	31.698M	10/27/2020
2282960a-8c4f-48f0-9d8a-99399d96d07b	CSM5MCXX_P.fastq.gz	Completed	WGS	27.445M	10/27/2020
51827443-e96e-4634-93a6-5a446eba9227	CSM5MCWI_P.fastq.gz	Completed	WGS	45.753M	10/27/2020
4f2bbbc5-395d-4ecf-9668-cf5958b39652	CSM5MCVZ_P.fastq.gz	Completed	WGS	35.221M	10/27/2020
7011218d-dfd2-41e9-9534-77f18aa6cd33	CSM5MCTZ_P.fastq.gz	Completed	WGS	37.845M	10/27/2020
d75bcc47-07a9-4791-a08a-d246c8eb912a	CSM5FZ3V_P.fastq.gz	Completed	WGS	35.618M	10/27/2020
ebdeeafc-51ef-4851-bc3a-4477c1687846	CSMAH393.fastq.gz	Completed	WGS	22.736M	10/27/2020
f733436a-b679-4a43-9467-4fe8ed035c34	CSMA88CB.fastq.gz	Completed	WGS	12.624M	10/27/2020
9c801382-e1c4-4a98-9603-57f629bcfab3	CSM9X237.fastq.gz	Completed	WGS	17.883M	10/27/2020
2d32b577-79a7-4171-a683-305db76d5c7b	CSM9X1YV.fastq.gz	Completed	WGS	25.377M	10/27/2020
b675e869-261c-4586-a730-37ab9c63bf32	CSM7KOST.fastq.gz	Completed	WGS	29.327M	10/27/2020
1132f8b3-6475-43fe-8c5f-0dd6e1d1ba32	CSM7KORI.fastq.gz	Completed	WGS	21.721M	10/27/2020
f7175439-ebdb-448b-8eae-cf193546fe1a	CSM7KONU.fastq.gz	Completed	WGS	2.13M	10/27/2020
e1d19794-76ee-4996-8d58-120835a106fd	CSM7KOJU.fastq.gz	Completed	WGS	18.266M	10/27/2020
c6c98c27-715b-4d62-a6a5-50cab836c4ba	CSM79HOV_healthy.fastq.gz	Completed	WGS	13.693M	10/27/2020
dccad7ff-61ee-4abf-879d-b1ee26274bdd	CSM79HO1.fastq.gz	Completed	WGS	21.116M	10/27/2020
8387993b-b966-4662-9ab1-f748f324877f	CSM79HIR.fastq.gz	Completed	WGS	23.943M	10/27/2020
7025ad51-ccb9-4081-a0b2-e6bd27ffb30f	CSM67UGO.fastq.gz	Completed	WGS	10.655M	10/27/2020
01b4b14c-7c6f-44e5-84f9-d0a97c83e7c3	CSM67UF5.fastq.gz	Completed	WGS	11.019M	10/27/2020
c9f4e9d0-a88d-4eb0-bc45-dd077e059ec5	CSM67UEA.fastq.gz	Completed	WGS	20.395M	10/27/2020
c5ef012f-e799-4488-81f9-dc9cfe549a16	CSM67UDN.fastq.gz	Completed	WGS	21.801M	10/27/2020
dea2865c-40aa-4e3f-a952-ee5bdcefed70	CSM67UDJ.fastq.gz	Completed	WGS	25.843M	10/27/2020
c5cb9028-68a3-4344-841a-ecccea596e15	CSM5MCYW.fastq.gz	Completed	WGS	22.784M	10/27/2020
76caf411-0694-489e-93d2-bdfce22cc99c	CSM5MCWQ.fastq.gz	Completed	WGS	19.103M	10/27/2020
6644fafc-91ef-4f9c-896c-d67ea13f3c69	CSM67U9X_P.fastq.gz	Completed	WGS	36.375M	10/27/2020
12c3ff3b-c036-4940-a8c7-4ae593605021	CSM5MCYI_P.fastq.gz	Completed	WGS	20.742M	10/27/2020
3773eb7c-1103-4107-af6d-f0a9e3189614	CSM5MCXB_P.fastq.gz	Completed	WGS	27.252M	10/27/2020
d59f8dc2-d98f-4e83-8ad8-d31c090fb638	CSM5MCUW_P.fastq.gz	Completed	WGS	38.565M	10/27/2020
1a80b4c5-ba29-4ccf-8c5a-42810cde5e66	CSM5FZ4K_P.fastq.gz	Completed	WGS	27.185M	10/27/2020
9d7b600d-811e-4b18-b361-2c7dd9024eed	CSM5FZ3R_P.fastq.gz	Completed	WGS	32.913M	10/27/2020
4d75fa9e-a3f3-47cc-a01f-d6d3063974cb	CSMAG78W_healthy.fastq.gz	Completed	WGS	21.803M	10/27/2020
ea0b8a9a-cfe6-4582-a24e-c068edb624fa	CSMAE44D_healthy.fastq.gz	Completed	WGS	30.684M	10/27/2020
02bbda75-2fa9-4ca8-852f-7b1437ec9ecd	CSMA8M9R_healthy.fastq.gz	Completed	WGS	44.988M	10/27/2020
b2d6c8ef-daad-43c7-8829-0c39172a4b90	CSM9X22S.fastq.gz	Completed	WGS	20.306M	10/27/2020
a493f7af-266b-4815-b6b9-3e2f84ecddb7	CSM7KOK5.fastq.gz	Completed	WGS	5.764M	10/27/2020
def5983a-7e3b-44ee-8a19-2a6f44168250	CSM79HNE.fastq.gz	Completed	WGS	15.186M	10/27/2020
5a81e021-eccf-479c-bc20-3b0bf445fff9	CSM79HKZ.fastq.gz	Completed	WGS	49.551M	10/27/2020
7bd91d2f-08ca-4d56-ba10-2c4fee8342e7	CSM79HKT.fastq.gz	Completed	WGS	25.528M	10/27/2020
7865993a-b094-44b0-b10f-aee93eddb3d6	CSM79HJS.fastq.gz	Completed	WGS	22.343M	10/27/2020
d8d571ea-103f-4a89-9fa2-3a8f31e4073a	CSM79HGF.fastq.gz	Completed	WGS	6.945M	10/27/2020
ff9d666d-ccf1-4134-a1ad-4155831bdb8f	CSM7KOQ5_P.fastq.gz	Completed	WGS	17.891M	10/27/2020
a6fc3949-dcc1-4da1-9242-bfd661d29bac	CSM7KOMV_P.fastq.gz	Completed	WGS	23.156M	10/27/2020
7d761198-534a-4242-8eef-96285e8fe76c	CSM79HNY_P.fastq.gz	Completed	WGS	8.715M	10/27/2020
eb20918f-dcd8-4f54-a889-96f5f712aac4	CSM67U9V_P.fastq.gz	Completed	WGS	25.517M	10/27/2020
ee3c93b7-706c-40c9-b510-202f3906a07c	CSM5MCYU_P.fastq.gz	Completed	WGS	9.577M	10/27/2020
4c811384-62e4-429d-bea0-7050f8e818e5	CSM5MCUG_P.fastq.gz	Completed	WGS	42.046M	10/27/2020
d549d592-20e6-4723-a634-8c49934a2380	CSMACTZP.fastq.gz	Completed	WGS	25.834M	10/27/2020
3dba0a71-c4af-42f9-b8af-af166940f879	CSM9X21N.fastq.gz	Completed	WGS	33.197M	10/27/2020
cc6be352-a248-47d7-9569-3681c17d1929	CSM9X213.fastq.gz	Completed	WGS	24.942M	10/27/2020
3a7ebbe9-8746-4068-9808-45967b3c8687	CSM9X211.fastq.gz	Completed	WGS	43.065M	10/27/2020
b9592809-018f-4c06-9880-f55bf8bef4b8	CSM9X1ZO.fastq.gz	Completed	WGS	39.598M	10/27/2020
28c78f32-0dc9-4a98-b77f-6f1b29d4f941	CSM7KOTQ.fastq.gz	Completed	WGS	17.599M	10/27/2020
f913d233-cf8e-47d7-b48e-c39709dab3ab	CSM7KORO.fastq.gz	Completed	WGS	8.149M	10/27/2020
1de047c5-e3cc-4ffe-b876-2648bfdada2d	CSM7KOP8.fastq.gz	Completed	WGS	39.763M	10/27/2020
abfdfa25-4813-495e-9b2f-4c19d551a3bc	CSM7KOMZ.fastq.gz	Completed	WGS	14.384M	10/27/2020
8c363526-cf2c-427b-9e3e-7024447af272	CSM7KOKT.fastq.gz	Completed	WGS	16.01M	10/27/2020
07c9ac9b-ac27-4062-a546-71ae0327f24b	CSM7KOJO.fastq.gz	Completed	WGS	24.703M	10/27/2020
fb5e2be4-e2ba-4838-ad3a-52b61ab7a60b	CSM79HR4.fastq.gz	Completed	WGS	12.364M	10/27/2020
443dfc63-31e6-42c1-8ceb-2539e6251ddb	CSM79HOX_healthy.fastq.gz	Completed	WGS	34.2M	10/27/2020
79c92b94-a577-4d01-8ac0-6815665cb460	CSM79HL6.fastq.gz	Completed	WGS	16.173M	10/27/2020
7b4f5804-6ce8-4a72-80be-bbea7b730872	CSM79HKV.fastq.gz	Completed	WGS	32.052M	10/27/2020
514236d7-fbd2-4c14-a6bb-a72cdbe59db6	CSM5MCUE_P.fastq.gz	Completed	WGS	36.151M	10/27/2020
ac7ccbdd-456e-49a2-906e-2ae9a5642633	CSM79HMN.fastq.gz	Completed	WGS	16.738M	10/27/2020
7c1b9ed2-b96c-4bd6-975f-0c31ac40201a	CSM79HJU.fastq.gz	Completed	WGS	29.438M	10/27/2020
d3356ffa-3f72-4f99-ae1f-391c839b54c5	CSM79HHM.fastq.gz	Completed	WGS	31.532M	10/27/2020
e56995b8-df6d-4cb1-9deb-ce5f964f9b8b	CSM67UEW.fastq.gz	Completed	WGS	9.562M	10/27/2020
ef560528-5f76-43bb-831b-b3df50d6180f	CSM67UET_P.fastq.gz	Completed	WGS	5.094M	10/27/2020
a78e7f8c-6030-4224-bfd7-a9c3cace3a9e	CSM5FZ3Z_P.fastq.gz	Completed	WGS	44.501M	10/27/2020
c722ac0d-1419-473c-a9b4-0323d81d790c	CSM5MCXP.fastq.gz	Completed	WGS	28.428M	10/27/2020
3d5c7455-7c78-42d5-ae05-25d22d5d212a	CSM7KOOX.fastq.gz	Completed	WGS	23.999M	10/27/2020
45490c26-455c-4bd2-9c0c-ed33e167caa7	CSM79HIT.fastq.gz	Completed	WGS	11.357M	10/27/2020
a65d49a7-e59c-41f6-9489-b886e3f03568	CSM6J2H9_P_healthy.fastq.gz	Completed	WGS	55.733M	10/27/2020
e27cab73-11ca-450f-b66e-c6eb5a2203fe	CSMACTZP.fastq.gz	Completed	WGS	25.834M	10/27/2020
065f556b-0e5a-4706-b566-1ed5e05cf26a	CSM9X21N.fastq.gz	Completed	WGS	33.197M	10/27/2020
cbc95df7-27a7-4027-8ca8-5160928eb621	CSM9X213.fastq.gz	Completed	WGS	24.942M	10/27/2020
fc066783-d402-43bd-8f92-2c4c02f6d4bf	CSM9X211.fastq.gz	Completed	WGS	43.065M	10/27/2020
98b4d69a-4be4-4a82-a286-312b77977b63	CSM9X1ZO.fastq.gz	Completed	WGS	39.598M	10/27/2020
8b6d55e5-8c54-47c8-9b4b-fdcf915924c8	CSM7KOTQ.fastq.gz	Completed	WGS	17.599M	10/27/2020
0042c86e-0632-4e2d-83fc-6f18ed1caf3b	CSM7KORO.fastq.gz	Completed	WGS	8.149M	10/27/2020
fd30abf7-ccb9-466c-a894-ecfb9d6c9b88	CSM7KOP8.fastq.gz	Completed	WGS	39.763M	10/27/2020
90d4dbff-4270-4ef4-9c81-82c44f920578	CSM7KOMZ.fastq.gz	Completed	WGS	14.384M	10/27/2020
5a97f269-4d12-4eaa-91d1-a19f876571b3	CSM7KOKT.fastq.gz	Completed	WGS	16.01M	10/27/2020
781c138d-b287-4caa-afb5-2c645e02c2dd	CSM7KOJO.fastq.gz	Completed	WGS	24.703M	10/27/2020
dbe05414-5476-4cff-91c7-45666c3f26a1	CSM79HR4.fastq.gz	Completed	WGS	12.364M	10/27/2020
06b17041-4d37-46c6-868a-bda42f1a2436	CSM79HOX_healthy.fastq.gz	Completed	WGS	34.2M	10/27/2020
cd5f881c-752e-450e-bd8e-5738fbbf68b1	CSM79HLC.fastq.gz	Completed	WGS	28.022M	10/27/2020
6017d433-1012-4d34-bf6d-5f1400c14d50	CSM79HL6.fastq.gz	Completed	WGS	16.173M	10/27/2020
3537b2c8-5189-4727-9cab-3eb3c5f0be58	CSM79HKV.fastq.gz	Completed	WGS	32.052M	10/27/2020
68247023-720a-4c4f-aaf5-02bc38245ae6	CSM79HIF.fastq.gz	Completed	WGS	27.514M	10/27/2020
9b3a69ed-a7b1-4d66-885a-8557fca7ca30	CSM79HHO.fastq.gz	Completed	WGS	18.678M	10/27/2020
dd3668ac-d62f-4c0c-89bd-ea4d7061277a	CSM67UH7_healthy.fastq.gz	Completed	WGS	26.065M	10/27/2020
5502ab69-fff5-4a88-ac6b-8abd35ef96fd	CSM67UBN.fastq.gz	Completed	WGS	20.945M	10/27/2020
d5168117-f643-4c1d-b6c8-798db7e3d2cf	CSM67UAQ.fastq.gz	Completed	WGS	25.386M	10/27/2020
7f526d70-dd10-48ac-a522-e19b7c384075	CSM67UAA.fastq.gz	Completed	WGS	16.666M	10/27/2020
9ae11446-b084-4a0b-a72a-e9b6f38f80f1	CSM67U9N.fastq.gz	Completed	WGS	2.73M	10/27/2020
47524f04-d2c2-4f71-bb13-2e39576e290e	CSM5MCXL.fastq.gz	Completed	WGS	29.851M	10/27/2020
380e4b0e-f0ad-40a7-bee0-d3c9cde3cd6d	CSM5MCVN.fastq.gz	Completed	WGS	23.525M	10/27/2020
c3d24ad7-e8e4-4780-a0c8-a83e7121acc6	CSM7KOKH_P.fastq.gz	Completed	WGS	36.768M	10/27/2020
7480725e-6bd1-4e7d-975b-9159823e2ca9	CSM79HG7_P.fastq.gz	Completed	WGS	12.028M	10/27/2020
ec43e13f-0070-4dfa-a2a9-2694efe8fa67	CSM67U9T_P.fastq.gz	Completed	WGS	36.256M	10/27/2020
d8b4eff3-6e7e-4e5f-9e0d-a787afe75760	CSM67U9H_P.fastq.gz	Completed	WGS	72.839M	10/27/2020
8a7874ac-2fb2-410c-9a1b-96d7936efc6f	CSM5MCWA_P.fastq.gz	Completed	WGS	35.167M	10/27/2020
ee8fe595-cdee-42fa-b5c8-d4bc117f4451	CSM5MCW4_P.fastq.gz	Completed	WGS	28.509M	10/27/2020
582dc07c-aec4-4dd2-9be5-7484db652980	CSM5MCUE_P.fastq.gz	Completed	WGS	36.151M	10/27/2020
903a3a98-6505-4b23-8628-ff015eb9c322	CSMAHYLR_healthy.fastq.gz	Completed	WGS	20.273M	10/27/2020
e940920c-3170-412d-913c-7f7987a56ecb	CSM9X23B.fastq.gz	Completed	WGS	24.502M	10/27/2020
2d63f4e5-0050-4bc1-93c9-7a74f95fad26	CSM9X1XU.fastq.gz	Completed	WGS	16.47M	10/27/2020
6f6a5c24-7233-496c-a60e-d751f1b0d109	CSM7KORM.fastq.gz	Completed	WGS	17.546M	10/27/2020
